id,summary
67508,"Adds a paste form of redstone, which can stick to various surfaces."
536277,"This mod adds the losing mobs from the 2021 mob vote into the game, the Glare, and the Copper Golem!"
895548,"Add more blocks, items and recipes, an addon for Create."
253005,Interaction between ActuallyAdditions machines and OpenComputers functions
284648,Early game items and fun
625183,Mutes sounds from playing in game based on config.
228266,A mod that requires the obtainment of an item before allowing the player to enter a dimension.
579757,a WTHIT plugin that displays your reputation on a tooltip with each villager
268746,Creative utensils in creating mob battles
391390,Morph for Fabric
258911,Automatically run commands or generate and place simple structures on world creation
453394,A cooking addon for TFC-TNG
275086,Prospect ore in the area; highly configurable
425973,Stonecutting on the go.
290703,Adds a Fat Cat Industrialist Mob.
855896,"The John Mod Reborn is a horror mod inspired from the 2011 Minecraft Mod, The John Mod. The mod aims to recreate a modern look of the John, featuring new items, textures, and new creatures."
398267,Bigger crafting tables and more!
317586,"Improved version of the previous mod, now using markdown instead of json"
275156,Define Road Blocks that alter the Movement_Speed
275137,Adds intermediate chests that cannot hold as much as a normal chests
569868,Allows default configs to modpacks. A forge port of YOSBR by shedaniel.
358580,Lets grass paths exist under fence gates.
253729,Compatibility layer to help make mods compatible between 1.10 and 1.11
415657,Edit loot tables at runtime through zenscript
704346,"Highly configurable tooltip rendering, so you can always read them!"
273930,Replacing Vanilla Redstone ore with non-shiny redstone since 2017
415747,Building mod which adds various blocks tuned to fit with vanilla minecraft.
432444,"This mod allows two players to mount together on the same horse, epic!"
294088,Adds tweaks/mod compact when CrT does not support it.
983756,More Tieredz modifiers!
283013,A JEI addon that helps you to see what villagers have to offer.
844019,A fork of Issork and Pau101's Astikor Carts mod that aims to add compatibility with TerraFirmaCraft.
278063,Trinkets to help you better understand your world. 
591666,Overweight Farming is a small mod that aims to depthen and expand on minecraft's farming.
834716,Port other optimization mods to Forge 1.16.5 & Optimize other 1.16.5 Forge mods.
497122,An inventory enhancement mod (Forge Version)
298995,A remake and update of the original SCPCraft mod by Yu_Too
310827,A small and concise mod that adds living equipment through an enchantment.
636236,A library for adding the Chromium web browser into Minecraft
559220,"Relocate budding amethyst using silk touch, adds amethyst-related decorational blocks."
284350,"This is my Minecraft mod library. There are many like it, but this one is mine."
662045,Allow player to bypass the 40 level limit in survival
948177,"Adds RPG-like Heart Drops, Heart Crystals, and Heart Upgrades"
701524,Add new models of decorative toys to your builds.
435883,HBM's amazing Nuke Mod now ported to 1.12.2!!!
565396,An extensible data-driven Dialogue API for Minecraft
440585,Automatically Fills in Holes!
973078,Play as a soul or lightning wizard!
640001,Addon to Chisel Refabricated's Blocks to add Factory Blocks
805646,"Block breaking Ram Blocks, Thatch, Viking Helmet and Geeps!"
254508,"Adds some tools to kick the player when sleeping, fixing the vanilla bug of being stuck in a bed. Also adds chat persistence upon awakening."
871198,Load time and RAM use improvements for Minecraft 1.12.2
332975,Display more info in crash report.
316704,Create wonders with Thaumcraft 6!
652113,Optimizes entity animations for better performance!
683329,"Explore new structures and biomes to face off against beasts and bosses on the surface, or in treacherous dungeons."
678815,"Adds helper utilities and new features to KubeJS in a clean, concise and consistent API design"
347751,"✏️ Allows items and experience orbs to remain longer, shorter or infinitely on the ground."
247895,Utility that highlights which items can be placed in an item slot.
577903,Mobs can cross rails.
348176,🏜 Adds a chance for husks to spawn naturally everywhere in place of a zombie.
445290,Integration addon providing CC peripheral for MineColonies
504395,"An expansion to Farmer's Delight, adding tonnes of new, immersive ways to cook."
384852,View maps from your inventory
348172,☠ Adds a chance for strays to spawn naturally everywhere in place of a skeleton.
650221,A simple mod that adds physics when walking around with the elytra
233785,A parody mod to end all mods
434516,A Core mod for all my mods
279693,Have you ever wanted to try fishing in lava? Now you can!
224942,Adds Dense variants of ores (includes support for numerous mods)
821828,A mechanical spawner block. Generates Mobs with rotation power.
554065,Prevents recipe advancements from loading
345692,🧟‍♂🐴 Allows zombie horses to spawn with a zombie riding it and other tweaks.
355044,"A mod featuring maids and Touhou Project, adding Touhou Project style maid models."
686434,"Neat, tiny attribute displays for all mobs with great customization!"
970641,An unofficial fork of the 'True Darkness' mod for 1.20.X Forge / 1.19.4 Forge
620112,Simple grave stone mod
703852,The Enercell is a block with an energy buffer that can be used to charge energy items in its inventory
637201,Additional structure packs
602680,Balanced Mod integrations and Tweaks for Tinkers' Construct for Modpacks
480816,Improve storage drawers fps
693961,View your screenshots in game!
241542,A custom overworld replacement made with Open Terrain Generator (OTG)
355720,⛄ Create your own snowman !
348215,Expands the building palette with a whole set of blocks made of bamboo!
426082,Take cubic panorama screenshots like the one in the Title screen!
363543,8 New Dimensions ♦ 115+ New Mobs/Bosses ♦ Hundreds of New Blocks and Items ♦ Unique Weapons and Armor
434087,"A huge collection of vanilla tweaks and small features. Trident improvements, bugfixes, furnace minecart changes, note block enhancements, old lava, old logo, oh my!"
253952,"From nothing, we progress"
696283,A mod that allows you to bring back prehistoric creatures from the past!
998467,The Shrek mod
342495,☠ A drag-and-drop mod which makes wither skeletons always drop their skull on death.
881778,Use animation effects everywhere and make your text special
406835,"Adds soul sand weapons and armor, and a new nether mob"
291126,"Immersive Engineering add-on with doors, trapdoors, and fence gates"
377201,A future proof coremod for control over in-game ticking
244516,JEI Addon that makes bees a little less painful
782886,"Powerful Modular Weapons with Aesthetic Freedom, Gamechanging Abilities, and Completely Reworked Hit Detection."
858032,Giving each wood its own chest (Forge/Fabric)
645743,"This mod adds a new dimension into the game, that is divided into 11 biomes, each featuring unique terrain, mobs, etc."
346219,☠🐴 Allows skeleton horses to spawn naturally with a skeleton riding it and other tweaks.
398784,Allows armor stands to display curios
290659,Adjusts water physics when digging sand near water to prevent ugly.
992333,Adds compatibility for the Let's Do mods so you don't have to do
419697,An intermediary api aimed to ease developing multiplatform mods.
624960,Improve chunk rendering performance
1005377,Maintance break sorry
229260,adds new mobs to minecraft
359836,Custom Capes anyone with the mod can see
291549,Powerful spawners for any mob!
283016,Simple and portable teleporters.
621088,Library mod for all of my peripheral mods
499571,Fixes a critical bug with chunk saving
229316,"Chunkloading, chickenbones style"
422951,Design your own sandwiches
345981,🌱 Allows players to use normal seeds to transform dirt into (tall) grass.
422310,Ridiculously fast spawners and powerful tools
318737,Adds a few more charcoal blocks and items (& tiny coal/charcoal!)
433071,Adds Undergarden materials to Tetra.
344178,"🌾 Makes hay bales negate fall damage entirely, Assassin's Creed style."
822831,Mobs become harder the deeper you go
390873,🎲 Gives new sheep spawns a random wool/fleece color based on a configurable list.
289658,Bow that can shoot and set up torches
714158,"Expands TerraFirmaCraft with advanced TFC-themed ships, boats, cannons, navigation gameplay and more!"
224190,Every block in the groove
390886,"🔒 Sets a difficulty in any world, optionally locked, or force a hardcore mode requirement."
